46,33,B
46,34,K
46,35,B
46,36,B
46,37,B
46,38,B
46,39,B
46,40,B
46,41,B
46,42,B
46,43,B
46,44,K
46,45,K
46,46,K
46,47,K
46,48,B
46,49,K
47,0,B
47,1,B
47,2,B
47,3,K
47,4,K
47,5,K
47,6,B
47,7,B
47,8,K
47,9,B
47,10,B
47,11,B
47,12,B
47,13,B
47,14,B
47,15,B
47,16,K
47,17,B
47,18,K
47,19,B
47,20,K
47,21,B
47,22,K
47,23,K
47,24,K
47,25,B
47,26,K
47,27,B
47,28,K
47,29,B
47,30,B
47,31,B
47,32,B
47,33,K
47,34,K
47,35,K
47,36,B
47,37,K
47,38,B
47,39,K
47,40,K
47,41,K
47,42,K
47,43,K
47,44,K
47,45,B
47,46,B
47,47,B
47,48,K
47,49,K
48,0,K
48,1,K
48,2,B
48,3,K
48,4,K
48,5,K
48,6,K
48,7,K
48,8,K
48,9,B
48,10,K
48,11,K
48,12,B
48,13,B
48,14,B
48,15,B
48,16,B
48,17,B
48,18,B
48,19,K
48,20,B
48,21,K
48,22,B
48,23,B
48,24,B
48,25,B
48,26,B
48,27,K
48,28,K
48,29,B
48,30,B
48,31,B
48,32,K
48,33,K
48,34,B
48,35,K
48,36,B
48,37,K
48,38,B
48,39,B
48,40,B
48,41,B
48,42,K
48,43,B
48,44,B
48,45,B
48,46,B
48,47,B
48,48,B
48,49,K
49,0,B
49,1,K
49,2,B
49,3,K
49,4,B
49,5,K
49,6,B
49,7,K
49,8,B
49,9,B
49,10,B
49,11,B
49,12,K
49,13,B
49,14,B
49,15,K
49,16,K
49,17,B
49,18,B
49,19,B
49,20,B
49,21,B
49,22,K
49,23,B
49,24,B
49,25,B
49,26,K
49,27,K
49,28,K
49,29,K
49,30,B
49,31,B
49,32,B
49,33,K
49,34,B
49,35,B
49,36,K
49,37,K
49,38,K
49,39,B
49,40,K
49,41,K
49,42,B
49,43,K
49,44,B
49,45,K
49,46,K
49,47,K
49,48,B
49,49,B
